time,flow
2022-08-07 02:00:00,
2022-08-07 03:00:00,
2022-08-07 04:00:00,
2022-08-07 05:00:00,
2022-08-07 06:00:00,6.790294117647059
2022-08-07 07:00:00,8.804610169491525
2022-08-07 08:00:00,12.153813559322035
2022-08-07 09:00:00,15.837966101694915
2022-08-07 10:00:00,13.114559322033898
2022-08-07 11:00:00,14.526593220338983
2022-08-07 12:00:00,18.05616949152542
2022-08-07 13:00:00,18.042406779661015
2022-08-07 14:00:00,13.080661016949152
2022-08-07 15:00:00,13.280881355932202
2022-08-07 16:00:00,11.563762711864408
2022-08-07 17:00:00,10.97001724137931
2022-08-07 18:00:00,10.919627118644067
2022-08-07 19:00:00,13.096983333333334
2022-08-07 20:00:00,12.64161403508772
2022-08-07 21:00:00,11.918916666666666
2022-08-07 22:00:00,11.025050847457626
2022-08-07 23:00:00,9.685050847457628
2022-08-08 00:00:00,12.2045593220339
2022-08-08 01:00:00,5.3055490196078425
2022-08-08 02:00:00,
2022-08-08 03:00:00,
2022-08-08 04:00:00,
2022-08-08 05:00:00,
2022-08-08 06:00:00,11.76575
2022-08-08 07:00:00,14.148457627118644
2022-08-08 08:00:00,16.688627118644067
2022-08-08 09:00:00,16.423779661016948
2022-08-08 10:00:00,13.832847457627118
2022-08-08 11:00:00,9.243203389830507
2022-08-08 12:00:00,11.805254237288135
2022-08-08 13:00:00,13.270271186440679
2022-08-08 14:00:00,9.527711864406779
2022-08-08 15:00:00,9.023472222222225
2022-08-08 16:00:00,8.980272727272727
2022-08-08 17:00:00,10.293410256410255
2022-08-08 18:00:00,12.083813559322035
2022-08-08 19:00:00,11.634694915254236
2022-08-08 20:00:00,13.12415254237288
2022-08-08 21:00:00,13.037237288135593
2022-08-08 22:00:00,10.887915254237287
2022-08-08 23:00:00,9.382
2022-08-09 00:00:00,7.416220338983051
2022-08-09 01:00:00,6.8014117647058825
2022-08-09 02:00:00,
2022-08-09 03:00:00,
2022-08-09 04:00:00,
2022-08-09 05:00:00,
2022-08-09 06:00:00,8.812999999999999
2022-08-09 07:00:00,10.17071186440678
2022-08-09 08:00:00,14.719389830508476
2022-08-09 09:00:00,17.424830508474574
2022-08-09 10:00:00,15.045857142857143
2022-08-09 11:00:00,14.828775862068964
2022-08-09 12:00:00,16.58477966101695
2022-08-09 13:00:00,16.370796610169492
2022-08-09 14:00:00,13.19086440677966
2022-08-09 15:00:00,11.719457627118643
2022-08-09 16:00:00,11.250118644067797
2022-08-09 17:00:00,11.188813559322034
2022-08-09 18:00:00,11.841305084745764
2022-08-09 19:00:00,12.2116
2022-08-09 20:00:00,14.502322033898304
2022-08-09 21:00:00,13.768118644067796
2022-08-09 22:00:00,10.85184745762712
2022-08-09 23:00:00,9.785135593220339
2022-08-10 00:00:00,7.618610169491526
2022-08-10 01:00:00,7.1888837209302325
2022-08-10 02:00:00,
2022-08-10 03:00:00,
2022-08-10 04:00:00,
2022-08-10 05:00:00,
2022-08-10 06:00:00,
2022-08-10 07:00:00,16.315775862068964
2022-08-10 08:00:00,20.918440677966103
2022-08-10 09:00:00,16.281830508474574
2022-08-10 10:00:00,14.574220338983052
2022-08-10 11:00:00,13.353457627118646
2022-08-10 12:00:00,13.300183333333335
2022-08-10 13:00:00,13.225779661016947
2022-08-10 14:00:00,10.864610169491526
2022-08-10 15:00:00,9.512372881355933
2022-08-10 16:00:00,8.610322033898305
2022-08-10 17:00:00,9.699864406779662
2022-08-10 18:00:00,12.58177966101695
2022-08-10 19:00:00,10.10930508474576
2022-08-10 20:00:00,12.659689655172413
2022-08-10 21:00:00,12.558389830508473
2022-08-10 22:00:00,10.882724137931033
2022-08-10 23:00:00,10.620862068965517
2022-08-11 00:00:00,9.196661016949152
2022-08-11 01:00:00,7.579416666666667
2022-08-11 02:00:00,
2022-08-11 03:00:00,
2022-08-11 04:00:00,
2022-08-11 05:00:00,
2022-08-11 06:00:00,7.972222222222222
2022-08-11 07:00:00,13.090237288135592
2022-08-11 08:00:00,17.72142372881356
2022-08-11 09:00:00,16.968237288135594
2022-08-11 10:00:00,14.975762711864407
2022-08-11 11:00:00,12.830677966101694
2022-08-11 12:00:00,14.908999999999999
2022-08-11 13:00:00,13.387666666666666
2022-08-11 14:00:00,12.220491525423729
2022-08-11 15:00:00,10.951457627118643
2022-08-11 16:00:00,11.172779661016948
2022-08-11 17:00:00,11.262898305084745
2022-08-11 18:00:00,12.242745762711865
2022-08-11 19:00:00,13.71356896551724
2022-08-11 20:00:00,15.068068965517242
2022-08-11 21:00:00,13.384644067796609
2022-08-11 22:00:00,11.637847457627117
2022-08-11 23:00:00,9.913785714285714
2022-08-12 00:00:00,9.100847457627118
2022-08-12 01:00:00,7.844705882352942
2022-08-12 02:00:00,
2022-08-12 03:00:00,
2022-08-12 04:00:00,
2022-08-12 05:00:00,
2022-08-12 06:00:00,12.437666666666667
2022-08-12 07:00:00,14.847441860465114
2022-08-12 08:00:00,17.71401694915254
2022-08-12 09:00:00,16.241627118644068
2022-08-12 10:00:00,15.285101694915255
2022-08-12 11:00:00,12.071101694915253
2022-08-12 12:00:00,13.818966101694917
2022-08-12 13:00:00,13.898862068965517
2022-08-12 14:00:00,11.51877192982456
2022-08-12 15:00:00,11.009745762711866
2022-08-12 16:00:00,9.42279661016949
2022-08-12 17:00:00,11.892101694915254
2022-08-12 18:00:00,12.763898305084744
2022-08-12 19:00:00,11.529241379310346
2022-08-12 20:00:00,13.936559322033899
2022-08-12 21:00:00,12.503271186440678
2022-08-12 22:00:00,10.974327586206899
2022-08-12 23:00:00,9.541491525423728
2022-08-13 00:00:00,7.803151515151514
2022-08-13 01:00:00,
2022-08-13 02:00:00,
2022-08-13 03:00:00,
2022-08-13 04:00:00,
2022-08-13 05:00:00,
2022-08-13 06:00:00,7.538111111111111
2022-08-13 07:00:00,9.198864406779657
2022-08-13 08:00:00,13.845491525423729
2022-08-13 09:00:00,15.806237288135593
2022-08-13 10:00:00,15.110271186440677
2022-08-13 11:00:00,14.412237288135593
2022-08-13 12:00:00,13.19079661016949
2022-08-13 13:00:00,13.040406779661016
2022-08-13 14:00:00,10.4635593220339
2022-08-13 15:00:00,11.191813559322032
2022-08-13 16:00:00,8.75328813559322
2022-08-13 17:00:00,9.868271186440678
2022-08-13 18:00:00,9.078810344827586
2022-08-13 19:00:00,10.227983050847456
2022-08-13 20:00:00,10.50222033898305
2022-08-13 21:00:00,10.229793103448275
2022-08-13 22:00:00,9.153677966101695
2022-08-13 23:00:00,8.272155172413793
2022-08-14 00:00:00,6.067728813559322
2022-08-14 01:00:00,5.576692307692308
2022-08-14 02:00:00,
2022-08-14 03:00:00,
2022-08-14 04:00:00,
2022-08-14 05:00:00,
2022-08-14 06:00:00,5.486
2022-08-14 07:00:00,7.857067796610169
2022-08-14 08:00:00,11.212050847457629
2022-08-14 09:00:00,14.2755593220339
2022-08-14 10:00:00,12.860355932203392
2022-08-14 11:00:00,12.730016949152542
2022-08-14 12:00:00,14.728915254237288
2022-08-14 13:00:00,14.39415254237288
2022-08-14 14:00:00,11.426033898305084
2022-08-14 15:00:00,10.403305084745762
2022-08-14 16:00:00,11.15105172413793
2022-08-14 17:00:00,8.702966101694916
2022-08-14 18:00:00,10.077457627118642
2022-08-14 19:00:00,9.522915254237288
2022-08-14 20:00:00,11.373999999999999
2022-08-14 21:00:00,10.427084745762711
2022-08-14 22:00:00,7.765322033898305
2022-08-14 23:00:00,9.019728813559324
2022-08-15 00:00:00,7.287576271186439
2022-08-15 01:00:00,6.2319393939393946
2022-08-15 02:00:00,
2022-08-15 03:00:00,
2022-08-15 04:00:00,
2022-08-15 05:00:00,
2022-08-15 06:00:00,
2022-08-15 07:00:00,9.502981818181818
2022-08-15 08:00:00,14.392084745762713
2022-08-15 09:00:00,14.9420350877193
2022-08-15 10:00:00,12.712000000000002
2022-08-15 11:00:00,12.864593220338982
2022-08-15 12:00:00,10.74808474576271
2022-08-15 13:00:00,12.147406779661017
2022-08-15 14:00:00,11.013915254237288
2022-08-15 15:00:00,11.559474576271187
2022-08-15 16:00:00,10.315898305084744
2022-08-15 17:00:00,9.998016949152543
2022-08-15 18:00:00,11.773440677966102
2022-08-15 19:00:00,10.79891525423729
2022-08-15 20:00:00,11.41386440677966
2022-08-15 21:00:00,9.811610169491525
2022-08-15 22:00:00,8.597016949152541
2022-08-15 23:00:00,7.682237288135593
2022-08-16 00:00:00,6.687389830508474
2022-08-16 01:00:00,5.382
2022-08-16 02:00:00,
2022-08-16 03:00:00,
2022-08-16 04:00:00,
2022-08-16 05:00:00,
2022-08-16 06:00:00,
2022-08-16 07:00:00,13.747807692307692
2022-08-16 08:00:00,17.651508474576268
2022-08-16 09:00:00,16.624033898305086
2022-08-16 10:00:00,13.717322033898306
2022-08-16 11:00:00,11.70775
2022-08-16 12:00:00,11.184350877192983
2022-08-16 13:00:00,13.543593220338984
2022-08-16 14:00:00,12.23328813559322
2022-08-16 15:00:00,10.921779661016949
2022-08-16 16:00:00,9.590728813559322
2022-08-16 17:00:00,12.01393220338983
2022-08-16 18:00:00,12.288862068965518
2022-08-16 19:00:00,11.354280701754387
2022-08-16 20:00:00,13.36242372881356
2022-08-16 21:00:00,12.542508474576271
